epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.820611813545227,27.973333333333333,1.5762537769317626,35.93,Adam,1
2,1.5671867163976034,38.195,1.4583761096954346,40.76,Adam,2
3,1.4289286032994588,44.445,1.260646872138977,51.0,Adam,3
4,1.232004018465678,53.32333333333333,1.0856139877319335,59.84,Adam,4
5,1.0574488198916117,61.31,0.9447748413085938,65.12,Adam,5
6,0.9036616518656412,68.42333333333333,0.8240321969032287,69.88,Adam,6
7,0.7923979903856914,72.625,0.704515330696106,74.7,Adam,7
8,0.7139037311236064,75.77166666666666,0.6054360168933869,79.26,Adam,8
9,0.6162018401145936,79.73833333333333,0.5264457138061523,82.32,Adam,9
10,0.5396947392781576,82.615,0.4557463896274566,85.42,Adam,10
