epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,2.2919752732594807,18.973333333333333,2.2761831230163576,20.11,SGD,1
2,2.251302931722005,21.541666666666668,2.214097440719605,21.69,SGD,2
3,2.143328260676066,23.926666666666662,2.044709919929504,27.06,SGD,3
4,1.9595312088012693,29.938333333333333,1.8649601215362548,33.64,SGD,4
5,1.7731130449930828,36.92166666666667,1.656107470703125,40.09,SGD,5
6,1.5827432700475057,42.91,1.479096802520752,45.24,SGD,6
7,1.4488261428833007,48.69166666666667,1.3472052711486815,51.61,SGD,7
8,1.3193046328226723,54.46666666666667,1.2238394901275635,57.08,SGD,8
9,1.2104659290949504,58.27166666666667,1.100060488319397,61.94,SGD,9
10,1.1377943841934204,60.53333333333333,1.030275,65.93,SGD,10
