epoch,train_loss,train_acc,test_loss,test_acc
1,2.3014636235555015,11.171666666666667,2.301355109024048,11.35
2,2.301418926111857,11.236666666666666,2.3013633018493653,11.35
3,2.301401511510213,11.236666666666666,2.3010462284088136,11.35
4,2.301349458948771,11.236666666666666,2.301108224487305,11.35
5,2.3014537296295168,11.236666666666666,2.301149014663696,11.35
6,2.301366055170695,11.236666666666666,2.3010573516845705,11.35
7,2.301410382461548,11.236666666666666,2.301049501800537,11.35
8,2.3013369828542074,11.236666666666666,2.3013832836151122,11.35
9,2.301416794840495,11.236666666666666,2.3011420883178713,11.35
10,2.3013437965393067,11.236666666666666,2.301100937271118,11.35
