epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,1.920522362772624,33.4,1.6436559921264648,41.77,SGD,1
2,1.4779031282424926,48.69,1.2994124710083008,58.86,SGD,2
3,1.247367180188497,57.49,1.0974183228492738,63.84,SGD,3
4,1.1014438956578572,62.725,1.075322455215454,64.39,SGD,4
5,0.9876538173357644,67.44166666666666,0.8834878942489625,70.78,SGD,5
6,0.8755256998380025,72.05833333333334,0.8893234709739685,68.12,SGD,6
7,0.7869113156636556,75.525,0.6471564242362976,80.98,SGD,7
8,0.690376490243276,78.94,0.577925269317627,83.72,SGD,8
9,0.6158346652030945,81.43166666666667,0.5599404734134674,83.54,SGD,9
10,0.5505721746285757,83.59166666666667,0.4614808313131332,87.61,SGD,10
