epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,2.1180757403055828,22.461666666666662,1.7048051277160643,35.18,SGD,1
2,1.4234613409042358,46.08,1.0918008731842042,59.46,SGD,2
3,0.9356705821037292,67.20166666666667,0.5905247049331666,81.56,SGD,3
4,0.5106474274953207,83.825,0.3661751612663269,88.5,SGD,4
5,0.3697765175024668,88.47666666666667,0.2848259610533714,91.26,SGD,5
6,0.290320723136266,91.06833333333331,0.2955299124717712,91.25,SGD,6
7,0.2412981711228688,92.64666666666666,0.1913202525138854,94.34,SGD,7
8,0.2074643433491389,93.59666666666666,0.1997871217727661,93.63,SGD,8
9,0.1877374571124712,94.26833333333332,0.1611776387572288,95.17,SGD,9
10,0.1729798596779505,94.70833333333331,0.176955926913023,94.94,SGD,10
