epoch,train_loss,train_acc,test_loss,test_acc,optimizer,elapsed_seconds
1,2.2791651907602946,12.18,2.2511419746398924,15.87,SGD,1
2,2.213459048589071,22.205,2.153585699462891,29.22,SGD,2
3,2.053592125447591,30.44333333333333,1.9133500478744507,33.8,SGD,3
4,1.7947957381566366,37.34,1.653976337432861,36.97,SGD,4
5,1.5905664843877156,42.68666666666667,1.4921453662872315,46.39,SGD,5
6,1.4647550021489462,47.785,1.3993750385284425,49.11,SGD,6
7,1.348478434562683,52.766666666666666,1.258413362121582,56.48,SGD,7
8,1.2336710755666096,57.325,1.1413431867599488,60.68,SGD,8
9,1.1644868118921916,59.695,1.0728213954925536,60.93,SGD,9
10,1.1025878243764242,62.035,1.1184333190917968,57.11,SGD,10
